2	10	538819.93	4813997.53	4.7254	-1.0021	0.0188	0.4843	0	0.4004
2	11	538842.36	4814000.69	0.4739	0.0152	0.0005	2.1568	0	0.4004
2	12	538845.5	4814025.45	0.5135	0.0114	-0.0001	3.6179	0	0.4004
2	13	538859.36	4814027.95	0.002	0.001	-0.0011	3.6039	0	0.4004
2	14	538818.11	4814003.66	0.0024	-0.0007	0.0039	0.4214	0	0.4004
2	15	538870.65	4814037.77	13.3829	0.1893	-0.1367	3.6368	0	0.4004
2	16	538861.65	4814004.37	3.5879	0.0065	-0.1352	5.4389	0	0.4004
2	17	538866.93	4814000.89	5.0585	-0.013	0.0849	3.3711	0	0.4004
2	18	538838.94	4814032.07	5.6516	-0.046	-0.0439	2.0452	0	0.4004
2	19	538836.26	4813991.71	0	0	0	0.9096	0	0.4004
2	20	538819.38	4814028.86	63.2626	-0.1198	-0.0428	5.3033	0	0.4004
3	1	538837.99	4814000.84	59.9855	-0.7401	0.3106	5.2899	0	0.8008
3	2	538805.8	4813986.82	20.1839	-0.8646	0.0054	0.4344	0	0.8008
3	3	538846.57	4813987.48	52.9262	-0.177	-0.0013	5.3093	0	0.8008
3	4	538853.07	4814029.27	0.002	0.0008	-0.0029	3.5949	0	0.8008
3	5	538812.26	4813997.27	23.0627	-2.3288	-0.0282	0.4481	0	0.8008
3	6	538851.07	4814024.37	0.0028	0.0008	0.0067	3.6658	0	0.8008
3	7	538865.73	4814031.21	0.0022	0.0023	-0.0014	3.6068	0	0.8008
3	8	538827.42	4813996.35	3.6721	-0.1882	-0.163	0.1766	0	0.8008
3	9	538858.29	4814023.57	0.0037	-0.0003	-0.0051	3.5783	0	0.8008
3	10	538820.41	4813997.8	4.0284	-0.9203	0.0182	0.4752	0	0.8008
3	11	538842.34	4814000.73	0.5026	0.0296	0.0002	2.1569	0	0.8008
3	12	538845.45	4814025.42	0.5485	0.035	-0.0001	3.6179	0	0.8008
3	13	538859.36	4814027.95	0.0016	0	-0.0007	3.6039	0	0.8008
3	14	538818.11	4814003.66	0.0023	-0.0003	0.0054	0.4214	0	0.8008
3	15	538869.35	4814037.06	13.6767	0.3136	-0.127	3.6468	0	0.8008
3	16	538861.88	4814004.05	3.6199	0.0342	-0.1516	5.4687	0	0.8008
3	17	538866.39	4814000.74	4.9952	-0.0678	0.1059	3.3392	0	0.8008
3	18	538838.66	4814032.64	5.5472	-0.1233	-0.0533	2.0575	0	0.8008
3	19	538836.26	4813991.71	0	0	0	0.9096	0	0.8008
3	20	538823.3	4814023.02	63.2071	-0.1995	-0.0441	5.3042	0	0.8008
4	1	538841.57	4813995.29	58.9298	-0.6493	0.2835	5.2808	0	1.2012
4	2	538807.76	4813987.73	18.7173	-1.1115	0.0089	0.4339	0	1.2012
4	4	538853.07	4814029.27	0.0019	-0.0014	-0.0014	3.5949	0	1.2012
4	5	538814.36	4813998.28	19.2165	-2.8257	-0.04	0.4506	0	1.2012
4	6	538851.07	4814024.37	0.0021	-0.0002	0.0041	3.6658	0	1.2012
4	7	538865.73	4814031.21	0.002	0.003	0	3.6068	0	1.2012
4	8	538827.81	4813996.4	3.2734	-0.3816	-0.1548	0.1503	0	1.2012
4	9	538858.29	4814023.57	0.0033	-0.0025	0.0007	3.5783	0	1.2012
4	10	538820.72	4813997.97	2.5647	-1.0225	0.0212	0.4727	0	1.2012
4	11	538842.3	4814000.78	0.5269	-0.0059	0.0003	2.157	0	1.2012
4	12	538845.39	4814025.39	0.5698	-0.0208	0.0002	3.6182	0	1.2012
4	13	538859.36	4814027.95	0.0016	-0.0001	-0.0013	3.6039	0	1.2012
4	14	538818.11	4814003.66	0.0024	0.0005	0.0006	0.4214	0	1.2012
4	15	538868	4814036.3	13.9562	-0.0443	-0.0834	3.6587	0	1.2012
4	16	538862.14	4814003.73	3.7193	0.1001	-0.1929	5.4954	0	1.2012
4	17	538865.85	4814000.61	4.7966	-0.2124	0.1575	3.3054	0	1.2012
4	18	538838.38	4814033.18	5.2321	-0.2958	-0.0747	2.0724	0	1.2012
4	19	538836.26	4813991.71	0	0	0	0.9096	0	1.2012
4	20	538827.22	4814017.19	63.0415	-0.0136	-0.0364	5.3055	0	1.2012
5	1	538845.04	4813989.81	58.3215	-0.3734	0.1841	5.2754	0	1.6016
5	2	538809.57	4813988.57	17.0341	-1.264	0.0131	0.4333	0	1.6016
5	4	538853.07	4814029.27	0.0017	0.0001	-0.0023	3.5949	0	1.6016
5	5	538816.09	4813999.12	15.3558	-2.5696	-0.0444	0.4546	0	1.6016
5	6	538851.07	4814024.37	0.0018	0	0.0034	3.6658	0	1.6016
5	7	538865.73	4814031.21	0.0017	0.0005	-0.0008	3.6068	0	1.6016
5	8	538828.15	4813996.47	2.5084	-0.7031	-0.0954	0.1285	0	1.6016
5	9	538858.29	4814023.58	0.0026	-0.001	0.0032	3.5783	0	1.6016
5	10	538820.9	4813998.06	1.2854	-0.8044	0.0168	0.4713	0	1.6016
5	11	538842.27	4814000.83	0.4225	-0.2144	-0.0123	2.1572	0	1.6016
5	12	538845.33	4814025.36	0.4475	-0.1509	0.0013	3.6185	0	1.6016
5	13	538859.36	4814027.95	0.002	-0.0004	-0.002	3.6039	0	1.6016
5	14	538818.11	4814003.66	0.0027	0.0006	-0.003	0.4214	0	1.6016
5	15	538866.62	4814035.51	13.3861	-0.7522	0.0235	3.6611	0	1.6016
5	16	538862.42	4814003.43	3.9647	0.2457	-0.2111	5.5233	0	1.6016
5	17	538865.34	4814000.51	4.46	-0.2209	0.1962	3.2601	0	1.6016
5	18	538838.11	4814033.67	4.8098	-0.2735	-0.0869	2.0927	0	1.6016
5	19	538836.26	4813991.71	0	0	0	0.9096	0	1.6016
5	20	538831.13	4814011.4	63.3302	0.5169	0.0034	5.306	0	1.6016
6	2	538811.21	4813989.32	15.1706	-1.2352	0.0246	0.4317	0	2.002
6	4	538853.07	4814029.27	0.0023	-0.0019	0.0027	3.5949	0	2.002
6	5	538817.43	4813999.78	11.5231	-2.7675	-0.0394	0.4523	0	2.002
6	6	538851.07	4814024.37	0.0012	-0.0005	0.0002	3.6658	0	2.002
6	7	538865.73	4814031.21	0.0021	0.0015	-0.005	3.6068	0	2.002
6	8	538828.37	4813996.53	1.4011	-0.7485	-0.0491	0.1148	0	2.002
6	9	538858.29	4814023.57	0.003	-0.0002	-0.0023	3.5783	0	2.002
6	10	538820.97	4813998.1	0.4942	-0.4564	0.0042	0.4706	0	2.002
6	11	538842.26	4814000.85	0.3104	-0.2098	-0.0132	2.1572	0	2.002
6	12	538845.3	4814025.34	0.2275	-0.141	0.0014	3.6185	0	2.002
6	13	538859.36	4814027.95	0.0021	-0.0002	-0.0019	3.6039	0	2.002
6	14	538818.11	4814003.66	0.0034	0	-0.0021	0.4214	0	2.002
6	15	538865.39	4814034.81	11.9606	-1.1313	0.1022	3.6518	0	2.002
6	16	538862.76	4814003.12	4.3546	0.2671	-0.2027	5.5565	0	2.002
6	17	538864.88	4814000.45	4.1955	-0.1381	0.214	3.2034	0	2.002
6	18	538837.86	4814034.11	4.4836	-0.1659	-0.0905	2.1174	0	2.002
6	19	538836.26	4813991.71	0	0	0	0.9096	0	2.002
6	20	538835.08	4814005.55	64.3562	0.6537	0.0555	5.3053	0	2.002
7	2	538812.63	4813989.98	13.6832	-0.7678	0.042	0.4282	0	2.4024
7	4	538853.07	4814029.27	0.0019	-0.0008	0.0051	3.5949	0	2.4024
7	5	538818.39	4814000.26	7.3804	-2.8545	-0.0226	0.4412	0	2.4024
7	6	538851.07	4814024.37	0.0014	-0.0005	0.0005	3.6658	0	2.4024
7	7	538865.73	4814031.21	0.0024	0.002	-0.0051	3.6068	0	2.4024
7	8	538828.44	4813996.55	0.5537	-0.3886	-0.0125	0.1102	0	2.4024
7	9	538858.29	4814023.57	0.0031	-0.0009	-0.0087	3.5783	0	2.4024
7	10	538820.96	4813998.1	0.1236	-0.1911	-0.0011	0.4706	0	2.4024
7	11	538842.27	4814000.83	0.5247	0.4863	0.0014	2.1572	0	2.4024
7	12	538845.3	4814025.34	0.0668	-0.0563	0.0016	3.6185	0	2.4024
7	13	538859.36	4814027.95	0.002	-0.0008	-0.0008	3.6039	0	2.4024
7	14	538818.11	4814003.66	0.0028	-0.0006	0.0022	0.4214	0	2.4024
7	15	538864.31	4814034.21	10.3511	-1.0625	0.1334	3.6348	0	2.4024
7	16	538863.17	4814002.81	4.6577	0.1093	-0.1779	5.9674	0	2.4024
7	17	538864.42	4814000.43	4.0794	-0.0319	0.2157	3.1439	0	2.4024
7	18	538837.6	4814034.52	4.3265	-0.0885	-0.0914	2.1465	0	2.4024
7	19	538836.26	4813991.71	0	0	0	0.9096	0	2.4024
7	20	538839.13	4813999.52	64.5636	-0.6043	0.1166	5.3036	0	2.4024
8	2	538813.95	4813990.58	12.8784	-0.4288	0.0133	0.4254	0	2.8028
8	4	538853.07	4814029.27	0.0012	-0.0015	0.0026	3.5949	0	2.8028
8	5	538818.91	4814000.52	3.4859	-2.2455	0.1534	0.4473	0	2.8028
8	6	538851.07	4814024.37	0.0018	0.0007	0.0007	3.6658	0	2.8028
8	7	538865.73	4814031.21	0.0022	0.0006	-0.0032	3.6068	0	2.8028
8	8	538828.46	4813996.56	0.2142	-0.1074	0.0048	0.1056	0	2.8028
8	9	538858.29	4814023.57	0.003	-0.0007	-0.0084	3.5783	0	2.8028
8	10	538820.96	4813998.09	0.0591	-0.056	0.0065	0.4706	0	2.8028
8	11	538842.25	4814000.86	1.6509	0.9666	-0.0004	2.1572	0	2.8028
8	12	538845.3	4814025.34	0.0345	-0.0193	-0.0005	3.6185	0	2.8028
8	13	538859.36	4814027.95	0.0021	0.0017	0.0008	3.6039	0	2.8028
8	14	538818.11	4814003.66	0.0029	-0.0015	0.0019	0.4214	0	2.8028
8	15	538863.36	4814033.71	8.7862	-1.0603	0.1238	3.6164	0	2.8028
8	16	538863.6	4814002.5	4.5587	-0.2519	-0.1574	6.1475	0	2.8028
8	17	538863.97	4814000.44	4.024	-0.0483	0.2103	3.0763	0	2.8028
8	18	538837.34	4814034.92	4.2037	-0.0819	-0.092	2.1755	0	2.8028
8	19	538836.26	4813991.71	0	0	0	0.9096	0	2.8028
8	20	538843.13	4813993.54	58.9122	-8.6936	0.1284	5.3003	0	2.8028
9	2	538815.24	4813991.16	12.1769	-0.6419	-0.0893	0.4319	0	3.2032
9	4	538853.07	4814029.27	0.0012	0.0005	-0.0009	3.5949	0	3.2032
9	5	538819.02	4814000.57	1.0467	-1.0807	0.1229	0.4488	0	3.2032
9	6	538851.07	4814024.37	0.0021	0.0018	0.0032	3.6658	0	3.2032
9	7	538865.73	4814031.21	0.002	-0.0012	-0.0028	3.6068	0	3.2032
9	8	538828.48	4813996.57	0.135	-0.0419	0.0185	0.1056	0	3.2032
9	9	538858.29	4814023.58	0.0026	0.0009	-0.0006	3.5783	0	3.2032
9	10	538820.95	4813998.09	0.0444	-0.0203	0.0078	0.4706	0	3.2032
9	11	538842.1	4814001.09	3.227	1.0454	-0.0048	2.1577	0	3.2032
9	12	538845.31	4814025.35	0.0251	-0.0096	-0.0006	3.6185	0	3.2032
9	13	538859.36	4814027.95	0.0023	-0.0017	0	3.6039	0	3.2032
9	14	538818.11	4814003.66	0.0034	0.0012	0.0005	0.4214	0	3.2032
9	15	538862.57	4814033.31	7.4532	-0.7288	0.0815	3.6037	0	3.2032
9	16	538864.02	4814002.24	3.9955	-0.4607	-0.1696	0.096	0	3.2032
9	17	538863.53	4814000.48	3.9418	-0.0657	0.199	3.0071	0	3.2032
9	18	538837.08	4814035.3	4.0904	-0.0754	-0.0924	2.207	0	3.2032
9	19	538836.26	4813991.71	0	0	0	0.9096	0	3.2032
9	20	538846.74	4813988.11	53.7932	-12.8047	0.1223	5.297	0	3.2032
10	2	538816.43	4813991.71	11.0141	-0.9373	-0.1937	0.4522	0	3.6036
10	4	538853.07	4814029.27	0.0019	-0.0007	-0.0021	3.5949	0	3.6036
10	5	538818.98	4814000.55	0.4273	0.1403	-0.0155	0.4481	0	3.6036
10	6	538851.07	4814024.37	0.0025	-0.0003	0.003	3.6658	0	3.6036
10	7	538865.73	4814031.21	0.0021	-0.0002	-0.002	3.6068	0	3.6036
10	8	538828.49	4813996.57	0.0825	-0.0107	-0.009	0.1056	0	3.6036
10	9	538858.29	4814023.58	0.003	-0.0008	-0.0018	3.5783	0	3.6036
10	10	538820.96	4813998.09	0.0297	-0.0301	-0.0009	0.4706	0	3.6036
10	11	538841.85	4814001.47	4.3903	0.6283	-0.0105	2.1587	0	3.6036
10	12	538845.3	4814025.34	0.0142	-0.0057	-0.0011	3.6185	0	3.6036
10	13	538859.36	4814027.95	0.0021	-0.0006	0.0005	3.6039	0	3.6036
10	14	538818.11	4814003.66	0.0043	-0.0009	0.0037	0.4214	0	3.6036
10	15	538861.9	4814032.99	6.7116	-0.3147	0.0255	3.5958	0	3.6036
10	16	538864.37	4814002.04	3.3336	-0.4337	-0.4995	0.372	0	3.6036
10	17	538863.1	4814000.56	3.8343	-0.0835	0.1832	2.9399	0	3.6036
10	18	538836.81	4814035.65	3.9866	-0.0687	-0.0925	2.2399	0	3.6036
10	19	538836.26	4813991.71	0	0	0	0.9096	0	3.6036
10	21	538793.98	4813984.15	17.4703	3.7485	-0.1	0.397	0	3.6036
11	2	538817.45	4813992.21	9.5965	-0.9911	-0.1797	0.4735	0	4.004
11	4	538853.07	4814029.27	0.0019	-0.0012	-0.0005	3.5949	0	4.004
11	5	538819.01	4814000.55	0.553	0.0866	-0.159	0.4484	0	4.004
11	6	538851.07	4814024.37	0.0024	0.0015	0.0029	3.6658	0	4.004
11	7	538865.73	4814031.21	0.0024	-0.0005	0.0039	3.6068	0	4.004
11	8	538828.5	4813996.58	0.0836	0.0229	-0.0301	0.1056	0	4.004
11	9	538858.29	4814023.57	0.0038	0.0013	-0.0054	3.5783	0	4.004
11	10	538820.96	4813998.09	0.0184	-0.012	-0.0084	0.4706	0	4.004
11	11	538841.55	4814001.92	5.3012	0.732	-0.0097	2.1611	0	4.004
11	12	538845.3	4814025.34	0.0086	-0.0079	-0.0008	3.6185	0	4.004
11	13	538859.36	4814027.95	0.0014	-0.0007	-0.0011	3.6039	0	4.004
11	14	538818.11	4814003.66	0.0038	0.0001	0.0047	0.4214	0	4.004
11	15	538861.24	4814032.67	6.3207	-0.3058	-0.0058	3.591	0	4.004
11	16	538864.68	4814001.91	2.8002	-0.2649	-1.7611	0.6655	0	4.004
11	17	538862.7	4814000.66	3.7012	-0.1011	0.1635	2.8771	0	4.004
11	18	538836.53	4814035.99	3.8922	-0.0622	-0.0923	2.2735	0	4.004
11	19	538836.26	4813991.71	0	0	0	0.9096	0	4.004
11	21	538795.9	4813984.95	18.3421	2.306	-0.1765	0.4033	0	4.004
12	2	538818.32	4813992.68	8.2141	-0.9426	-0.0542	0.4838	0	4.4044
12	4	538853.07	4814029.27	0.002	-0.0001	0.0029	3.5949	0	4.4044
12	5	538819.09	4814000.59	0.5978	-0.1384	-0.0119	0.4494	0	4.4044
12	6	538851.07	4814024.37	0.0025	-0.0012	-0.0001	3.6658	0	4.4044
12	7	538865.73	4814031.21	0.0024	0.0002	0.0069	3.6068	0	4.4044
12	8	538828.5	4813996.58	0.0996	0.0007	-0.028	0.1056	0	4.4044
12	9	538858.29	4814023.57	0.0037	0.0016	-0.0054	3.5783	0	4.4044
12	10	538820.96	4813998.09	0.0093	-0.0081	-0.0113	0.4706	0	4.4044
12	11	538841.2	4814002.44	6.6718	1.1739	-0.0305	2.1678	0	4.4044
12	12	538845.3	4814025.34	0.0056	-0.0076	-0.0007	3.6185	0	4.4044
12	13	538859.36	4814027.95	0.0015	0.0008	0.0006	3.6039	0	4.4044
12	14	538818.11	4814003.66	0.0033	0.0002	0.0014	0.4214	0	4.4044
12	15	538860.62	4814032.37	5.674	-0.5867	-0.0098	3.588	0	4.4044
12	16	538864.83	4814002.06	2.4806	-0.2011	-1.7121	0.7081	0	4.4044
12	17	538862.31	4814000.78	3.5427	-0.1187	0.1419	2.8216	0	4.4044
12	18	538836.25	4814036.32	3.8073	-0.0556	-0.0917	2.3076	0	4.4044
12	19	538836.26	4813991.71	0	0	0	0.9096	0	4.4044
12	21	538797.91	4813985.83	19.8718	0.089	-0.2754	0.4215	0	4.4044
13	2	538819.06	4813993.09	6.8797	-0.8964	0.0398	0.4824	0	4.8048
13	4	538853.07	4814029.27	0.0025	0.0017	0.0051	3.5949	0	4.8048
13	5	538819.14	4814000.61	0.3604	-0.1254	-0.0026	0.4507	0	4.8048
13	6	538851.07	4814024.37	0.0027	-0.0004	-0.0009	3.6658	0	4.8048
13	7	538865.73	4814031.21	0.0016	-0.0015	0.005	3.6068	0	4.8048
13	8	538828.49	4813996.57	0.1584	0.0779	-0.0135	0.1056	0	4.8048
13	9	538858.29	4814023.57	0.0031	-0.0007	-0.0015	3.5783	0	4.8048
13	10	538820.96	4813998.09	0.0059	-0.0016	0.0029	0.4706	0	4.8048
13	11	538840.73	4814003.13	8.5158	1.3234	-0.1723	2.1854	0	4.8048
13	12	538845.3	4814025.34	0.0037	-0.0002	-0.0001	3.6185	0	4.8048
13	13	538859.36	4814027.95	0.0021	0.0007	0.0022	3.6039	0	4.8048
13	14	538818.11	4814003.66	0.0031	-0.0004	0.0073	0.4214	0	4.8048
13	15	538860.09	4814032.12	4.7601	-0.6405	-0.0052	3.5852	0	4.8048
13	16	538864.71	4814002.3	2.2375	-0.1267	-0.46	0.5076	0	4.8048
13	17	538861.95	4814000.92	3.3588	-0.1366	0.119	2.7695	0	4.8048
13	18	538835.97	4814036.62	3.732	-0.0489	-0.0902	2.3404	0	4.8048
13	19	538836.26	4813991.71	0	0	0	0.9096	0	4.8048
13	21	538799.92	4813986.76	19.7348	-0.3615	-0.2714	0.4433	0	4.8048
13	22	538879.3	4814005.4	4.1609	0.0292	0.0113	0.5242	0	4.8048
14	2	538819.67	4813993.41	5.6448	-0.8463	0.0578	0.472	0	5.2052
14	4	538853.07	4814029.27	0.0032	0.001	0.0026	3.5949	0	5.2052
14	5	538819.14	4814000.61	0.1608	-0.0437	-0.0014	0.4507	0	5.2052
14	6	538851.07	4814024.37	0.0024	-0.0016	0.0003	3.6658	0	5.2052
14	7	538865.73	4814031.21	0.0014	0.0005	0.0027	3.6068	0	5.2052
14	8	538828.47	4813996.56	0.3707	0.2894	-0.0077	0.1056	0	5.2052
14	9	538858.29	4814023.57	0.0021	-0.0003	-0.0027	3.5783	0	5.2052
14	10	538820.96	4813998.09	0.0037	-0.0027	0.0035	0.4706	0	5.2052
14	11	538840.12	4814004	10.3035	1.1222	-0.4316	2.2217	0	5.2052
14	12	538845.3	4814025.34	0.0031	-0.0017	-0.0001	3.6185	0	5.2052
14	13	538859.36	4814027.95	0.0025	0.0027	0.0001	3.6039	0	5.2052
14	14	538818.11	4814003.66	0.0029	0.0002	0.0103	0.4214	0	5.2052
14	15	538859.67	4814031.92	3.9254	-0.5146	0.0038	3.5833	0	5.2052
14	16	538864.58	4814002.49	2.0397	-0.1202	-0.0743	0.3416	0	5.2052
14	17	538861.62	4814001.07	3.1495	-0.1539	0.0966	2.7271	0	5.2052
14	18	538835.67	4814036.91	3.6661	-0.0425	-0.0887	2.3733	0	5.2052
14	19	538836.26	4813991.71	0	0	0	0.9096	0	5.2052
14	21	538801.91	4813987.72	18.7448	-1.0059	-0.1898	0.4611	0	5.2052
14	22	538879.69	4814005.64	4.1621	-0.0169	0.0206	0.5151	0	5.2052
15	2	538820.17	4813993.66	4.4696	-0.7531	0.0431	0.4583	0	5.6056
15	4	538853.07	4814029.27	0.0034	0.0027	-0.0022	3.5949	0	5.6056
15	5	538819.13	4814000.61	0.0957	-0.0514	-0.0069	0.4503	0	5.6056
15	6	538851.07	4814024.37	0.002	-0.0001	0.0026	3.6658	0	5.6056
15	7	538865.73	4814031.21	0.0017	-0.0006	0.0025	3.6068	0	5.6056
15	8	538828.49	4813996.57	1.0876	0.661	0.1076	0.1056	0	5.6056
15	9	538858.29	4814023.57	0.0021	-0.0007	-0.0025	3.5783	0	5.6056
15	10	538820.96	4813998.09	0.0031	-0.0002	-0.0014	0.4706	0	5.6056
15	11	538839.35	4814004.97	11.8153	1.0068	-0.7101	2.287	0	5.6056
15	12	538845.3	4814025.34	0.0027	0.003	0	3.6185	0	5.6056
15	13	538859.36	4814027.95	0.0027	0.001	0.0013	3.6039	0	5.6056
15	14	538818.11	4814003.66	0.0029	-0.0001	0.005	0.4214	0	5.6056
15	15	538859.31	4814031.74	3.26	-0.4054	0.0121	3.5832	0	5.6056
15	16	538864.45	4814002.67	1.8959	-0.0794	-0.0317	0.2073	0	5.6056
15	17	538861.32	4814001.22	2.9147	-0.1717	0.0749	2.6846	0	5.6056
15	18	538835.38	4814037.19	3.6097	-0.0358	-0.0867	2.4074	0	5.6056
15	19	538836.26	4813991.71	0	0	0	0.9096	0	5.6056
15	21	538803.68	4813988.62	16.9592	-1.3878	-0.1058	0.4714	0	5.6056
15	22	538880.09	4814005.88	4.0798	-0.0969	0.0335	0.5035	0	5.6056
15	23	538824.65	4814015.29	47.9634	8.0992	0.1934	5.3227	0	5.6056
16	2	538820.56	4813993.86	3.5585	-0.4905	0.0331	0.4453	0	6.006
16	4	538853.07	4814029.27	0.0028	0.0005	-0.0036	3.5949	0	6.006
16	5	538819.12	4814000.6	0.0558	-0.0361	-0.0048	0.4503	0	6.006
16	6	538851.07	4814024.37	0.0023	-0.0018	0.0043	3.6658	0	6.006
16	7	538865.73	4814031.21	0.0022	-0.0003	0.003	3.6068	0	6.006
16	8	538828.64	4813996.67	2.4625	1.1841	0.4195	0.0985	0	6.006
16	9	538858.29	4814023.57	0.0025	0.0005	-0.0055	3.5783	0	6.006
16	10	538820.96	4813998.09	0.003	-0.0001	-0.006	0.4706	0	6.006
16	11	538838.39	4814005.98	13.2842	1.056	-0.9322	2.3828	0	6.006
16	12	538845.3	4814025.34	0.0023	0.0021	0.002	3.6185	0	6.006
16	13	538859.36	4814027.95	0.0026	0.0003	0.0009	3.6039	0	6.006
16	14	538818.11	4814003.66	0.0027	-0.0006	-0.0018	0.4214	0	6.006
16	15	538859.01	4814031.6	2.7566	-0.2797	0.0148	3.5835	0	6.006
16	16	538864.33	4814002.83	1.8104	-0.0392	-0.0177	0.096	0	6.006
16	17	538861.04	4814001.37	2.6545	-0.1893	0.0542	1.6028	0	6.006
16	18	538835.08	4814037.45	3.5628	-0.0293	-0.0841	2.4396	0	6.006
16	19	538836.26	4813991.71	0	0	0	0.9096	0	6.006
16	21	538805.26	4813989.43	15.0098	-1.289	-0.0308	0.4768	0	6.006
16	22	538880.48	4814006.1	3.8891	-0.1564	0.046	0.4917	0	6.006
16	23	538828.02	4814010.45	53.8808	5.4958	0.3179	5.3161	0	6.006
17	2	538820.87	4813994	3.0516	-0.2072	0.0269	0.4344	0	6.4064
17	4	538853.07	4814029.27	0.002	-0.0003	-0.0029	3.5949	0	6.4064
17	5	538819.13	4814000.6	0.0274	-0.0063	-0.0101	0.4503	0	6.4064
17	6	538851.07	4814024.37	0.0019	-0.0021	0.0021	3.6658	0	6.4064
17	7	538865.73	4814031.21	0.0022	-0.0014	0.0011	3.6068	0	6.4064
17	8	538828.98	4813996.78	4.229	1.3164	0.6442	0.0893	0	6.4064
17	9	538858.29	4814023.58	0.0025	0.0002	0.0008	3.5783	0	6.4064
17	10	538820.96	4813998.09	0.0036	-0.0006	-0.0064	0.4706	0	6.4064
17	11	538837.21	4814006.99	14.8694	1.1306	-1.1304	2.4848	0	6.4064
17	12	538845.3	4814025.34	0.0018	0.0008	0.0009	3.6185	0	6.4064
17	13	538859.36	4814027.95	0.0027	-0.0027	-0.0016	3.6039	0	6.4064
17	14	538818.11	4814003.66	0.0027	0.0005	-0.0031	0.4214	0	6.4064
17	15	538858.76	4814031.49	2.4903	-0.0997	0.0107	3.5839	0	6.4064
17	16	538864.21	4814002.99	1.7829	0.001	-0.0112	0.0019	0	6.4064
17	17	538860.8	4814001.51	2.3701	-0.2009	0.035	1.5427	0	6.4064
17	18	538834.77	4814037.7	3.5254	-0.0227	-0.0809	2.4722	0	6.4064
17	19	538836.26	4813991.71	0	0	0	0.9096	0	6.4064
17	21	538806.65	4813990.15	13.119	-1.3438	0.0117	0.4768	0	6.4064
17	22	538880.85	4814006.3	3.653	-0.1638	0.0541	0.4773	0	6.4064
17	23	538831.46	4814005.4	57.1753	2.1322	0.3567	5.3051	0	6.4064
18	2	538821.17	4813994.14	2.8543	-0.1073	0.0212	0.425	0	6.8068
18	4	538853.07	4814029.27	0.0011	-0.0004	-0.0012	3.5949	0	6.8068
18	5	538819.13	4814000.61	0.0184	-0.0058	-0.0087	0.4503	0	6.8068
18	6	538851.07	4814024.37	0.0012	-0.002	0.0006	3.6658	0	6.8068
18	7	538865.73	4814031.21	0.0016	0.0002	-0.0002	3.6068	0	6.8068
18	8	538829.56	4813996.82	6.3139	1.5927	0.568	0.0571	0	6.8068
18	9	538858.29	4814023.58	0.0022	-0.0007	0.0021	3.5783	0	6.8068
18	10	538820.96	4813998.09	0.003	-0.0005	-0.0024	0.4706	0	6.8068
18	11	538835.77	4814007.98	16.5137	1.1435	-1.398	2.6012	0	6.8068
18	12	538845.3	4814025.34	0.0008	0	0.0003	3.6185	0	6.8068
18	13	538859.36	4814027.95	0.0024	-0.0027	-0.0007	3.6039	0	6.8068
18	14	538818.11	4814003.66	0.003	-0.0003	0.0057	0.4214	0	6.8068
